route_key,final_seatcount
2025-01-14_45_39,1430.8690300046478
2025-02-16_16_02,1364.3504916798163
2025-02-14_47_46,2469.5767209181745
2025-01-27_47_08,1411.320708264677
2025-02-26_19_32,1855.5214938612737
2025-02-16_08_47,2353.3951410145205
2025-01-25_02_19,2300.0841133584145
2025-02-19_28_45,2233.5408078350315
2025-01-02_05_45,2366.3130476451374
2025-01-09_20_46,1396.2316903787962
2025-01-30_08_47,1337.012097526297
2025-01-21_33_46,1257.5261143954554
2025-01-04_46_45,3993.3041219044358
2025-01-31_46_09,5358.275669072564
2025-01-08_19_32,2460.6748018176263
2025-02-08_48_45,1873.7752473377338
2025-02-17_45_09,1420.648764930434
2025-02-27_36_12,1985.8075490641354
2025-01-31_19_02,1885.5401212127567
2025-02-17_36_41,2892.60771171046
2025-02-12_46_33,980.3726079870643
2025-02-05_07_36,1947.800405059969
2025-01-30_45_03,1768.9521790089843
2025-01-01_25_23,4292.718755962746
2025-02-02_05_45,2087.331627272232
2025-02-04_45_48,1371.017862954322
2025-01-29_46_44,2630.090066845915
2025-01-02_35_46,3938.5589714611165
2025-01-30_47_08,2000.4404333096095
2025-02-23_02_16,1834.4388628804022
2025-01-20_16_02,1378.8216675529816
2025-01-27_46_15,1320.1981365363397
2025-02-09_45_34,2009.4902700310877
2025-02-18_47_43,2675.3963713719063
2025-02-15_03_45,1703.5389297147115
2025-02-15_45_48,2379.066841192455
2025-01-27_46_48,2762.60792873147
2025-02-02_12_36,3574.2183084254225
2025-02-17_45_28,2401.356910526452
2025-02-22_28_47,2910.093699535626
2025-02-25_47_30,1597.2150429150433
2025-02-06_20_46,1534.1953672561906
2025-01-15_25_23,1741.1912885907705
2025-01-30_46_20,2628.0484024434472
2025-01-13_02_30,1573.9925139839204
2025-02-03_46_18,1849.9061223575777
2025-02-20_12_36,2421.7507747071922
2025-01-26_19_30,2515.42640124588
2025-01-05_46_18,1955.683206787627
2025-02-20_21_02,1244.3666722194503
2025-01-29_45_05,1902.94476613426
2025-02-13_16_02,1427.1594452354907
2025-01-24_42_45,2053.7743324083276
2025-01-12_47_46,2465.9320589436466
2025-01-31_15_46,2426.893277143367
2025-02-15_27_36,1860.5130648225102
2025-02-11_06_47,1382.1807374048153
2025-01-07_32_19,2229.6850532112603
2025-02-21_02_30,2372.7996960280952
2025-02-27_02_14,1359.8059743924314
2025-01-01_26_46,1584.665554385431
2025-01-23_03_45,1584.891871250688
2025-01-19_20_46,6836.055060284298
2025-02-14_19_02,1739.9865471828366
2025-02-10_46_48,3518.603574921323
2025-02-22_47_46,2217.717336770478
2025-02-03_46_47,1541.2594354890414
2025-01-30_46_18,2573.9720836664305
2025-02-07_18_46,2003.719494950422
2025-02-08_45_42,1991.8814539806278
2025-01-24_36_22,1661.6021856441732
2025-02-23_46_47,2302.1189194076164
2025-02-02_46_45,6283.556175194644
2025-02-20_46_18,1667.8876506781908
2025-02-07_14_30,1769.3196549412678
2025-01-12_09_45,2337.9833222220177
2025-01-02_43_47,2685.2827878452526
2025-01-27_19_02,1928.0645237913513
2025-01-14_02_21,1271.520059539674
2025-02-08_25_23,2165.932946044429
2025-02-23_02_19,2029.9184576838945
2025-02-06_46_20,2783.889031947621
2025-01-16_07_36,1803.571624346035
2025-02-27_15_46,1563.777703630834
2025-01-27_47_43,2394.4188300744518
2025-02-11_02_19,1792.863244015359
2025-02-02_09_46,6035.947842676458
2025-02-26_36_12,2157.8884136619486
2025-01-09_48_45,2239.5702378646874
2025-02-25_35_46,2385.255261618726
2025-01-03_02_30,2213.7517496570654
2025-02-02_16_02,1631.8160833301476
2025-01-18_36_11,2246.9717157917935
2025-01-30_31_02,2027.3159216641807
2025-02-04_46_26,1589.45966055692
2025-02-26_22_36,1768.400943755246
2025-01-24_46_18,2200.6734097291023
2025-02-11_45_39,1253.4244563083812
2025-02-25_46_18,2221.0929863352967
2025-01-22_46_45,3678.483985810091
2025-01-06_09_46,3581.4649273559767
2025-02-10_04_29,1184.839991602876
2025-01-20_44_45,2565.316294342525
2025-02-22_45_48,2398.543309516083
2025-01-01_38_36,1713.9881478538305
2025-01-26_27_36,1830.937501900188
2025-01-08_20_46,1372.3101719313308
2025-02-06_17_23,1411.7603242260977
2025-02-27_47_02,1692.028140032959
2025-01-23_47_45,3945.5555125690194
2025-02-21_47_05,4161.319786316639
2025-01-08_18_46,1556.0210479647199
2025-02-12_25_23,1734.859258575861
2025-01-26_13_23,1426.3106341942994
2025-02-03_02_24,1364.373677580184
2025-02-01_40_02,2793.582081152682
2025-02-06_33_46,1051.92714252417
2025-01-14_43_47,3011.769629570491
2025-02-03_47_03,1457.6214928920488
2025-02-05_45_48,1762.0085832335105
2025-02-07_15_46,1645.8980653126168
2025-01-27_40_02,2651.665328585978
2025-01-29_06_47,1409.0908719862055
2025-01-10_19_02,1989.0852164664707
2025-01-13_23_25,1326.7762935401713
2025-01-27_02_40,2321.369100104659
2025-01-03_02_24,1537.58863312554
2025-01-19_45_39,1663.305306742686
2025-01-07_35_46,1916.8065505959914
2025-01-29_20_46,2007.5168917034473
2025-01-08_46_26,1630.2959641377643
2025-02-28_45_03,1717.328027479969
2025-02-02_14_30,2562.832613557952
2025-01-09_28_45,1727.7480401053065
2025-02-05_46_33,1153.981943073577
2025-02-13_45_03,1463.4030886897065
2025-01-18_38_36,1776.3714692552196
2025-02-27_45_42,1792.238007925325
2025-01-02_33_46,1542.752938659818
2025-01-21_46_09,3135.547850447273
2025-02-07_46_09,5268.720621537274
2025-01-11_30_14,1767.0160463646696
2025-01-29_23_13,1536.7193196507499
2025-01-20_02_24,1439.7955837456689
2025-01-10_02_30,2637.661271219169
2025-01-08_38_36,1233.2019548046571
2025-02-20_47_46,2029.4785912974723
2025-01-12_47_02,1744.79709035159
2025-02-09_05_45,2146.6874844703043
2025-02-11_03_45,1269.4006067776904
2025-02-24_45_46,4291.806856684022
2025-02-21_47_30,2303.696723708662
2025-02-21_16_02,1532.3720723698623
2025-01-13_33_46,1115.009165377758
2025-01-19_11_36,2083.3142040345774
2025-02-02_47_30,2197.8393907407312
2025-01-27_36_22,1703.6378068734548
2025-02-08_40_02,2807.06370424758
2025-01-29_13_23,1651.9397147694758
2025-01-26_47_02,1748.4569994707063
2025-01-05_17_23,1578.469192091443
2025-02-04_46_15,1283.1905829971672
2025-01-11_41_36,5235.593705988169
2025-01-19_03_45,4048.2483197747133
2025-01-12_22_36,1461.7349859720896
2025-01-08_01_02,1216.2681563660674
2025-01-02_02_21,1382.3255920533827
2025-01-14_46_26,1761.1587415014687
2025-01-08_45_44,2030.7769987233257
2025-01-04_37_36,673.336182604755
2025-02-01_19_02,1739.9865471828366
2025-01-13_47_46,2409.8548229750772
2025-02-23_36_37,5588.095813867432
2025-02-04_36_11,2108.609327228731
2025-01-31_09_46,5108.880015527151
2025-02-05_36_41,3159.4158089461403
2025-01-24_09_46,4429.581357481401
2025-01-25_08_47,1421.1292407553353
2025-01-26_38_36,1951.5267207345526
2025-02-02_22_36,1747.088868045503
2025-01-29_48_45,1858.062760432628
2025-01-23_44_45,1258.3677712975439
2025-02-09_38_36,2826.145314392079
2025-02-16_36_37,6286.054254602748
2025-02-16_12_36,3256.685371476496
2025-01-16_28_45,4084.844968631261
2025-02-23_07_36,1871.0991533213908
2025-02-21_46_15,1711.6811385825397
2025-01-02_36_27,1399.9052063601882
2025-02-25_09_46,1905.6738858474619
2025-02-28_17_23,2020.450238523233
2025-01-16_47_46,2174.009127631303
2025-01-31_46_18,3001.492102610805
2025-02-26_45_47,4135.690981465221
2025-01-08_02_40,2292.288940231832
2025-01-05_04_29,1176.4333838225955
2025-01-28_23_13,1622.457076367088
2025-02-08_20_46,2865.1940544657264
2025-02-25_36_27,2049.3686505499113
2025-01-04_09_46,4405.940550960375
2025-01-20_02_40,2740.0762635767596
2025-02-11_47_06,1349.7672463126848
2025-01-12_28_47,2823.0738165888974
2025-01-26_46_09,4920.829906156629
2025-01-30_40_02,2467.9556009882936
2025-01-09_21_02,1191.0017357664651
2025-02-16_25_23,2483.081104187534
2025-02-10_28_47,1868.9054303817445
2025-02-05_21_02,1323.3772769960606
2025-01-02_45_42,2046.656315262345
2025-02-13_47_30,2232.44772196138
2025-01-02_22_36,1548.255677829119
2025-02-12_46_20,1839.8666748362189
2025-01-05_27_36,1866.685551801478
2025-01-29_26_46,1572.6690145858415
2025-01-01_22_36,1986.2256276574599
2025-02-06_21_02,1244.3666722194503
2025-01-22_46_44,2463.043974634985
2025-02-09_45_42,1716.4910953616968
2025-01-06_02_14,1356.8859409035408
2025-02-10_03_47,1615.399188542438
2025-01-11_46_33,3835.456033334403
2025-02-24_23_13,1283.8114101662024
2025-01-15_47_02,1640.5256165423752
2025-02-21_05_45,2168.1321255245784
2025-01-04_26_46,1769.070396171017
2025-01-06_06_47,1261.322466151864
2025-01-17_05_45,2374.2861826202084
2025-02-02_05_47,3636.526745962584
2025-02-13_09_45,2660.026412835795
2025-01-22_47_05,2485.0917736086217
2025-01-06_34_45,3115.5312720313523
2025-01-05_46_35,2210.0211445343875
2025-01-27_19_32,2098.564539492821
2025-02-22_13_23,1731.017563503216
2025-01-24_47_10,1506.6450589839783
2025-01-01_47_30,2053.104938857262
2025-02-25_45_39,1513.0589158239222
2025-02-02_47_02,1955.0181266985783
2025-02-16_20_46,2684.0333206486366
2025-01-18_30_02,2368.211584691356
2025-01-10_30_02,2163.7717510603493
2025-02-03_05_47,2591.843583957733
2025-02-27_45_34,1903.885320420745
2025-02-24_47_28,1996.8578365904236
2025-01-29_09_45,2107.1886754437433
2025-01-04_47_30,2197.1804257894673
2025-01-01_35_46,6383.195873255991
2025-01-24_30_02,2707.6472451246
2025-01-26_35_46,4014.5517251159745
2025-02-08_46_48,4922.496299395897
2025-02-06_27_36,1449.750402822105
2025-01-06_46_33,1190.2961320293232
2025-02-21_46_33,1388.1151233043017
2025-02-11_09_45,2162.7761657749634
2025-01-18_19_30,1921.027632552371
2025-02-26_36_07,1774.9405640342916
2025-01-08_02_24,1359.0548983259514
2025-02-28_46_26,1550.7933392647203
2025-01-24_46_20,2979.79264537517
2025-01-30_02_16,1575.1389151349808
2025-01-17_20_46,5473.819693534971
2025-01-04_36_07,2032.9152057264937
2025-02-26_09_45,2316.400665955894
2025-02-14_46_18,2292.6964023778223
2025-02-14_46_20,2382.8508024983585
2025-01-30_46_48,5564.571243917249
2025-01-04_48_46,5999.307722132739
2025-02-07_36_22,1677.038116215692
2025-02-07_04_29,1142.4233399985062
2025-02-28_45_47,5319.0584803895335
2025-01-26_30_02,2216.7562671886944
2025-01-31_46_15,2698.672863666968
2025-02-25_39_45,1472.6898495910718
2025-01-02_03_45,2221.10943350412
2025-01-14_45_48,3036.1605417225514
2025-02-28_02_30,2301.189454419498
2025-01-11_43_47,3347.1418398180317
2025-02-10_47_03,1765.5575883657175
2025-02-07_44_46,2188.237331424412
2025-01-28_48_45,1965.1111176906154
2025-02-22_02_40,2691.3525602322934
2025-02-25_30_14,1864.3936711572173
2025-01-26_45_44,2045.222213547546
2025-01-28_47_10,1296.4764219972924
2025-02-09_44_46,3708.6559320399356
2025-02-27_05_45,1713.2347885757176
2025-01-04_06_47,1323.7876059007767
2025-01-29_25_23,1677.4414895119505
2025-02-18_19_32,2391.549566859593
2025-01-23_45_46,4822.83242997422
2025-01-29_36_22,1419.0752055146281
2025-02-12_26_46,1704.9538949733803
2025-01-16_13_23,1476.418230939645
2025-02-03_02_21,1288.8298987075846
2025-01-10_46_44,7321.402964229418
2025-02-16_45_03,1305.691468685225
2025-02-14_46_33,1634.3218875511725
2025-02-04_23_25,1295.0046097779048
2025-01-28_22_36,1291.3638077495925
2025-01-24_46_45,5106.947696596173
2025-01-30_17_23,1406.200512755665
2025-02-06_47_45,4120.369060513021
2025-01-01_01_02,1406.2749543448845
2025-02-13_07_36,1757.3714099811446
2025-02-13_46_20,2216.911171077226
2025-01-06_01_02,1213.877943068162
2025-01-04_23_25,1944.421316364422
2025-02-23_45_28,2274.90378734351
2025-02-11_05_45,1416.5034697911283
2025-02-28_36_07,2059.0197264312096
2025-02-21_15_46,1087.9581578113712
2025-02-21_22_36,1812.1201501673731
2025-01-06_19_30,1407.7495338001822
2025-01-30_45_05,1831.9696614696863
2025-02-01_26_46,1830.931641803057
2025-01-14_02_19,1926.9780077513935
2025-01-23_43_47,2215.0036531584647
2025-01-03_44_46,2374.386077645062
2025-02-10_46_47,1581.1660859938518
2025-02-20_02_01,1346.2090348628496
2025-01-29_16_02,1260.8787782905215
2025-02-17_47_05,3221.0560557474014
2025-02-01_36_41,4084.2149747752906
2025-02-09_28_45,3813.1952034640863
2025-02-12_47_46,1791.673573644024
2025-01-23_04_29,1337.4478346160556
2025-01-31_36_37,6136.088335080135
2025-01-04_39_45,2583.2005655613275
2025-02-03_14_30,2041.651457852799
2025-02-09_02_14,1359.0548983259514
2025-01-12_45_47,3748.714275393457
2025-01-11_47_06,4626.230127473597
2025-02-14_45_09,3375.7430986993168
2025-01-21_11_36,1233.2019548046571
2025-02-09_46_45,5202.937087800639
2025-01-06_27_36,1447.6737894570292
2025-01-26_32_19,2471.5079148889
2025-01-25_47_30,2061.093449611536
2025-02-25_14_30,1477.1418313945173
2025-02-24_45_44,1140.9810451283486
2025-02-03_45_05,1442.8817635530681
2025-01-23_01_02,1288.9691907908186
2025-01-07_47_10,2240.945678661184
2025-01-23_47_30,2003.9454273014267
2025-01-13_46_47,1936.6522125146919
2025-02-26_45_44,1486.4059721949632
2025-01-07_39_45,1360.8732002905936
2025-01-21_47_03,1424.2523813298988
2025-01-23_36_22,1300.0351988684422
2025-01-14_44_46,3589.9024368617684
2025-01-28_44_45,1199.9580201586894
2025-02-19_46_44,2017.4529201282035
2025-02-03_47_10,1096.3098749187898
2025-02-24_36_11,2523.2164545698274
2025-01-14_07_36,1739.0076969116774
2025-02-19_46_20,2029.6242984956896
2025-01-11_45_03,4636.204373819882
2025-02-16_43_47,2961.3173749600087
2025-02-02_08_47,2326.7631864178907
2025-02-10_36_27,1990.5883046943277
2025-01-16_36_12,1960.7353341380303
2025-01-20_45_47,3054.240160531528
2025-02-09_34_45,3087.305221892569
2025-02-16_45_28,2021.8127699765992
2025-01-25_46_47,1679.0797380968384
2025-02-01_02_30,2458.127540733033
2025-02-10_47_46,1998.1313211370455
2025-01-28_25_23,1775.5119476307702
2025-01-10_45_03,4830.981059400571
2025-01-17_45_39,3021.3348238679314
2025-01-02_19_30,1767.7152037954072
2025-01-01_47_06,1597.1246652582304
2025-01-25_25_23,3241.51865335035
2025-01-28_09_46,1981.269887014241
2025-02-26_46_15,1458.0404189156325
2025-02-06_03_45,1430.2324669701186
2025-02-16_15_46,2056.04672489107
2025-01-08_37_36,985.960101222911
2025-01-06_08_47,1820.6227151877201
2025-01-30_48_46,3089.2206275121557
2025-01-14_46_33,1437.94207303991
2025-01-03_23_25,2545.5733812523968
2025-01-27_45_47,3202.5551781806344
2025-01-25_45_42,2165.3381842598683
2025-02-02_41_36,2811.5302769384243
2025-01-23_27_36,1429.6833310254399
2025-01-30_39_45,1341.4126030486834
2025-01-10_42_45,1461.0153211095253
2025-02-18_45_47,3647.200607511031
2025-01-26_34_45,3149.1503863297203
2025-02-21_31_02,2018.8922782340526
2025-01-29_28_45,1511.8684489570057
2025-01-15_02_16,1427.1594452354907
2025-02-18_02_19,2105.973790777746
2025-02-22_15_46,1123.4240246458003
2025-02-12_36_07,1478.2194923532854
2025-02-06_46_33,1285.8505344150972
2025-01-11_28_45,2264.457777768804
2025-02-02_06_47,1641.3915124449122
2025-02-02_07_36,2285.1980846307133
2025-01-12_37_36,673.336182604755
2025-01-30_19_30,1775.9057620896453
2025-01-25_47_10,1290.3556338516044
2025-02-06_02_30,2288.328226968791
2025-01-08_46_09,3548.681268346466
2025-02-18_21_02,1233.3946662227038
2025-02-02_09_45,3749.896314085795
2025-01-04_46_09,3802.221616748268
2025-02-23_44_45,3015.370019115823
2025-01-27_03_45,1505.2941937288058
2025-02-06_47_10,1472.6336349684075
2025-02-04_19_02,1898.168776619601
2025-01-27_44_45,1275.6342744864496
2025-01-14_36_27,1475.3358602982066
2025-01-15_08_47,5706.414797658892
2025-01-28_46_20,2426.312523689549
2025-02-21_08_47,1914.6740774385837
2025-02-10_36_22,1282.6622048244924
2025-01-08_36_11,1435.2045115355086
2025-01-05_08_47,2144.808896224283
2025-02-15_46_20,2779.709474833113
2025-01-03_45_48,2091.9783685577754
2025-02-14_47_30,2103.6574119424577
2025-01-19_38_36,1693.8716875942848
2025-01-16_47_06,1751.5471183556513
2025-02-03_46_45,4793.589031535492
2025-01-16_44_45,3527.893361452383
2025-02-10_25_23,2316.4044388555735
2025-02-19_22_36,1266.5805263220657
2025-01-05_44_45,2222.545240025832
2025-01-04_18_46,2748.7031161726263
2025-01-18_36_41,3751.339196539924
2025-02-27_16_02,1341.7323383872
2025-01-15_14_30,1430.8898766424388
2025-02-18_30_14,1595.1595960192112
2025-02-16_23_25,1479.0034568676729
2025-01-16_16_02,1415.0317119333101
2025-01-25_09_46,4473.624366979754
2025-02-14_36_22,1661.6021856441732
2025-02-23_03_45,1565.3393574330564
2025-01-28_28_47,1847.9554441572038
2025-01-04_43_47,2252.6998431077704
2025-01-06_46_20,2004.7491869940175
2025-02-24_02_30,2211.911906207524
2025-02-25_47_03,2845.3266344268022
2025-02-01_02_01,1364.373677580184
2025-01-22_15_46,1469.5430729375037
2025-01-15_47_08,2278.1177602235434
2025-02-16_02_31,1440.225149577597
2025-02-14_19_30,1896.2586612452892
2025-01-21_04_29,1218.8576020447033
2025-01-03_34_45,3196.5761363842694
2025-02-22_36_12,2304.8914329236595
2025-02-26_47_30,1597.2150429150433
2025-01-15_34_45,2196.539117944885
2025-02-11_40_02,2288.328226968791
2025-02-22_02_16,1878.1160719950324
2025-01-21_45_28,1982.9607489099321
2025-01-31_02_19,2844.142229190849
2025-02-27_02_21,1298.7631467004724
2025-02-20_46_20,2218.013719578482
2025-01-08_02_47,1851.218670668652
2025-02-18_34_45,1790.9492829263013
2025-01-17_16_02,1631.8160833301476
2025-01-11_02_30,2051.0011432241363
2025-01-23_36_11,1868.9747671148573
2025-01-11_32_19,2465.880738591143
2025-01-28_47_06,1189.4221526820381
2025-02-07_45_03,1717.328027479969
2025-01-31_40_02,2616.953507398332
2025-01-25_45_28,3418.315181801736
2025-01-11_23_25,1974.5753482724313
2025-01-05_05_45,3193.9110130192053
2025-01-18_45_03,1616.16297569984
2025-02-08_03_47,1786.0503037238348
2025-01-31_23_25,2122.7907747588483
2025-01-29_19_30,1538.2925661209542
2025-01-08_02_16,1589.1695694708235
2025-01-01_47_03,2746.3897750488018
2025-01-18_17_23,1372.5462995082935
2025-02-24_45_47,4012.761282953984
2025-02-23_45_05,1850.6651508133682
2025-01-29_27_36,1246.0903998390315
2025-02-21_02_21,1346.086636258767
2025-01-22_36_12,1729.2480549596798
2025-01-19_46_33,1194.9936942038805
2025-01-31_02_40,2655.4041291100743
2025-02-21_04_29,1142.4233399985062
2025-01-10_20_46,2503.817763368826
2025-02-23_15_46,2084.748843291931
2025-01-08_46_18,2399.002661854626
2025-02-27_36_22,1368.5723273376204
2025-01-14_26_46,1723.42668252838
2025-01-28_28_45,2140.1462009278753
2025-01-26_09_46,5281.646374856956
2025-02-12_47_28,2294.7894863985716
2025-01-17_36_27,1838.30892054781
2025-01-10_32_19,2581.5583555366
2025-02-09_45_44,1912.070555978869
2025-02-23_36_11,2565.8810037609433
2025-01-13_32_19,1984.0840613821729
2025-02-11_07_36,1608.3898844638938
2025-01-10_04_29,1222.1255262134298
2025-01-23_46_35,2188.045460592951
2025-01-25_03_47,1680.65200061907
2025-01-25_45_39,1991.6875294263175
2025-02-25_45_46,4220.835987104267
2025-02-17_02_31,1462.1253554574553
2025-02-18_47_02,1833.6145199352425
2025-01-11_46_18,3999.053076042408
2025-01-13_47_06,3249.1673188439167
2025-01-31_03_47,1958.358256026955
2025-02-11_13_23,1524.808065198084
2025-01-09_46_33,1818.7136853097534
2025-02-09_46_44,3517.8310549692483
2025-02-04_45_47,3643.1323090170463
2025-02-18_23_25,1293.3344668199604
2025-01-26_46_15,1463.9840678698927
2025-01-28_06_47,1321.7128131543031
2025-02-06_36_22,1645.2353728820508
2025-01-01_45_42,2160.2673853648143
2025-01-02_14_30,1801.0708145441283
2025-01-30_02_14,1631.2523075554734
2025-02-15_47_08,1603.558448739052
2025-02-06_02_40,2770.31180914152
2025-01-31_47_08,2732.266478492865
2025-01-01_46_47,2207.5240156448485
2025-02-15_02_16,1655.086777057579
2025-02-13_45_46,4579.633927960798
2025-01-18_47_02,2197.8393907407312
2025-01-01_45_48,2542.746034712409
2025-02-03_08_47,1372.5176434644432
2025-02-10_30_02,1880.8844491558912
2025-02-21_35_46,2796.6992356899177
2025-02-12_40_02,2395.7982871121894
2025-01-06_31_02,2520.742592915176
2025-01-28_45_05,1279.8016366142322
2025-01-03_39_45,2217.7107439253737
2025-02-26_30_14,1493.0572394445803
2025-02-08_46_20,4962.266101210098
2025-02-12_35_46,2242.3733022366814
2025-02-05_09_46,2452.2485401452077
2025-01-15_45_42,1543.4389347729089
2025-02-20_31_02,1692.3533981788325
2025-01-17_36_22,1473.0892086343981
2025-01-02_46_35,2472.238289440897
2025-01-10_07_36,2114.0523952751873
2025-02-07_02_47,2347.258180567398
2025-02-04_33_46,1101.3169824071979
2025-01-03_40_02,2214.595592550169
2025-01-07_46_26,1287.4450823084312
2025-02-06_18_46,1605.7501483613698
2025-02-19_47_02,1509.3742184493574
2025-02-17_46_09,3502.063457263923
2025-02-05_20_46,1839.11870262241
2025-02-21_18_46,1502.8343502659584
2025-01-30_42_45,1381.5403197996384
2025-01-27_06_47,1420.2002076413926
2025-02-22_47_28,2482.2433449926966
2025-02-26_12_36,2023.5455107764901
2025-02-20_30_02,2179.07143130186
2025-01-01_46_33,1651.750243947447
2025-01-06_45_03,2163.341100326547
2025-02-05_47_06,1296.4764219972924
2025-01-06_02_19,1638.4870911023727
2025-01-13_48_45,2346.074478531452
2025-01-15_46_33,2052.3869341016475
2025-02-17_02_24,1416.5248900182373
2025-01-19_12_36,3785.9015452659446
2025-02-25_45_34,2016.7938343308929
2025-02-06_34_45,1578.582703442253
2025-02-05_47_10,1348.263130103076
2025-02-18_36_11,2691.401652385728
2025-02-28_04_29,1304.8487169414307
2025-01-09_47_02,1640.5256165423752
2025-01-23_09_45,3012.1462144962893
2025-01-22_33_46,1092.699495740157
2025-02-28_47_30,2013.476248861124
2025-02-22_02_30,2782.18652252734
2025-01-26_47_45,4537.052985612143
2025-02-20_36_37,7186.776772812412
2025-01-18_47_05,3841.8372409887115
2025-01-22_46_33,1105.850308491194
2025-01-29_03_45,1269.4006067776904
2025-01-12_42_45,1962.0216349129446
2025-02-26_45_34,1466.3908648123718
2025-02-22_47_05,3700.444190322141
2025-02-22_44_46,2801.5673398943577
2025-02-24_36_07,1376.0744445818511
2025-02-18_39_45,1620.8960844682608
2025-01-13_45_44,3334.4373825679836
2025-01-04_02_40,2733.1406957353624
2025-02-24_27_36,1645.0748207235229
2025-02-03_02_47,1807.393008390109
2025-01-19_19_02,2696.652044463425
2025-01-06_39_45,1892.9842797147091
2025-02-27_30_14,1708.3703067653257
2025-02-05_19_32,2239.8507585410207
2025-01-03_45_34,2949.4333057946483
2025-02-09_47_05,2006.1428876979662
2025-01-06_03_45,1688.3677093426516
2025-02-23_27_36,1926.3663222190514
2025-01-18_46_26,1936.7122882224596
2025-01-05_46_45,5051.342573148227
2025-02-06_46_45,3661.9085623758974
2025-02-09_47_03,1638.5592787050966
2025-02-11_19_02,1846.473582988728
2025-02-03_47_43,2013.249310313183
2025-01-31_31_02,1820.0284368283358
2025-01-22_45_48,2135.8180869605867
2025-01-10_36_12,2843.25287516333
2025-02-25_43_47,1974.367192914174
2025-01-07_23_25,1662.4216215465676
2025-01-31_35_46,2748.5557203707485
2025-02-17_36_12,1803.264364959044
2025-01-04_45_39,1736.2574072754248
2025-01-24_45_48,3186.5185918219686
2025-01-16_45_34,2093.6581790418336
2025-02-07_48_46,5096.01926358225
2025-01-29_02_14,1364.373677580184
2025-02-03_44_46,4317.13843889344
2025-01-19_39_45,3246.396816741995
2025-01-11_45_39,3142.1588419514082
2025-01-14_02_14,1344.693317726485
2025-01-17_42_45,1936.6487281086204
2025-01-19_45_34,1786.3916768981946
2025-01-02_06_47,1645.0552543574345
2025-01-29_45_42,1759.551357511185
2025-02-28_02_47,2291.8274171056732
2025-01-12_02_14,1571.984340904151
2025-01-23_19_30,1567.3513888347431
2025-01-19_47_08,1767.6024722352656
2025-01-16_46_44,3261.174440255747
2025-02-04_06_47,1373.4825020554363
2025-02-16_02_21,1271.520059539674
2025-01-15_20_46,6104.592334211657
2025-02-14_28_47,2406.8430635024856
2025-02-06_36_11,2710.091741619399
2025-01-02_28_45,2071.4520035844125
2025-02-08_23_13,1635.3111483813605
2025-02-26_47_06,1324.3207404512054
2025-01-10_12_36,2345.194061083984
2025-02-13_36_22,1661.3597939870376
2025-02-24_02_47,1747.5294979199848
2025-01-05_02_31,2041.398156712398
2025-01-27_17_23,1999.4184172308967
2025-01-10_47_46,3735.255186798644
2025-02-24_05_45,1938.807467733362
2025-02-15_40_02,2721.7095166472527
2025-02-10_17_23,1811.2234930838488
2025-01-15_43_47,3623.079450820463
2025-01-03_14_30,1767.96368293617
2025-02-02_34_45,3110.1828287442813
2025-01-31_09_45,2895.36208829312
2025-02-26_36_37,2809.279554866164
2025-02-08_48_46,4618.0890802430495
2025-01-11_18_46,2030.3700261528766
2025-02-21_45_05,2415.0610521412787
2025-01-20_45_09,2137.863037036914
2025-02-09_01_02,1244.3666722194503
2025-01-01_20_46,6020.367528045446
2025-01-17_46_18,2425.475810699533
2025-01-12_33_46,1074.084371679054
2025-02-27_03_47,1620.427860594176
2025-02-09_09_46,5694.731951031235
2025-02-07_45_44,2598.1088221702885
2025-02-11_46_35,1799.4377959468707
2025-01-07_20_46,1411.3387132296918
2025-01-18_13_23,1813.5494549810935
2025-01-25_21_02,1118.5349552103712
2025-01-11_47_10,4427.430276170219
2025-01-07_21_02,1239.279918330791
2025-02-27_01_02,1157.8265827357343
2025-02-13_35_46,2231.097804771637
2025-02-09_46_47,1844.0679776228603
2025-02-16_13_23,1659.7965564652493
2025-02-27_34_45,1621.9870169078765
2025-01-01_27_36,1582.480163900746
2025-02-20_46_15,1573.1890939732207
2025-01-24_46_33,1722.0041885595645
2025-01-16_20_46,6094.427151490206
2025-02-16_46_15,1303.5919603602852
2025-02-19_02_30,1791.7809117137365
2025-01-31_05_45,1571.2336771830526
2025-01-31_19_30,1876.620789525645
2025-01-22_25_23,2425.0188610334253
2025-01-20_02_14,1351.6869976611172
2025-02-23_09_46,5841.7344802103535
2025-02-03_28_45,1997.21716400716
2025-01-19_36_11,1208.4251802529304
2025-01-24_09_45,3803.2172155978756
2025-02-15_47_45,4548.898028880748
2025-01-12_16_02,1935.8219177899205
2025-02-10_08_47,1563.8629978195083
2025-02-08_45_47,4398.069569875583
2025-02-07_02_24,1694.6238250073134
2025-01-30_05_45,1462.834916122777
2025-01-03_46_35,2356.1898481392636
2025-01-22_36_22,1302.1283430960152
2025-02-19_45_46,3738.8402246181677
2025-02-05_43_47,1735.3712363003003
2025-02-08_19_30,1763.5389469299487
2025-01-16_15_46,3159.1468723765865
2025-01-26_05_45,2840.502837708265
2025-01-31_13_23,1684.9751181472866
2025-02-23_22_36,1645.0748207235229
2025-02-03_45_47,3879.8089215840305
2025-02-06_19_02,1711.6488206376819
2025-02-22_45_44,1933.8314032344404
2025-02-02_44_46,5944.132504839806
2025-01-06_18_46,1434.0515243149882
2025-02-20_45_09,2643.5141902894047
